YGL248W,0
YER020W,0
YHR205W,0
YDL035C,0
YOL081W,0
YNL098C,0
YER177W,0
YGL121C,0
YFL033C,0
YJL057C,0
YBR028C,0
YGL252C,0
YKL062W,0
YBL103C,0
YJL132W,0
YAL056W,0
YKL168C,0
YOR043W,0
YOR101W,0
YOL067C,0
YOR371C,0
YLL010C,0
YLR019W,0
YAL017W,0
YNL076W,0
YJR066W,0
YOR360C,0
YIL033C,0
YMR037C,0
YJL141C,0
YDR099W,0
YDR096W,0
YOR107W,0
YCL032W,2
YDR071C,2
YLR362W,2
YHL007C,2
YDL006W,2
YJL095W,2
YDL159W,2
YOR212W,2
YLR248W,2
YDL073W,2
YMR172W,2
YIL113W,2
YHR211W,2
YGR070W,2
YKR102W,2
YAL063C,2
YBR066C,2
YJL128C,2
YER089C,2
YPL089C,2
YGR023W,2
YGR271C-A,2
YGR097W,2
YLR113W,2
YGR040W,2
YDL230W,2
YMR016C,2
YPL140C,2
YNL053W,2
YHR076W,2
YAR050W,2
YLL043W,2
YBR125C,2
YOR208W,2
YBR276C,2
YLR006C,2
YDR103W,2
YBL056W,2
YDR162C,2
YKL161C,2
YDR247W,2
YOL105C,2
YOR028C,2
YLR332W,2
YHR206W,2
YNL167C,2
YDR006C,2
YER118C,2
YDR480W,2
YJR086W,2
YIR019C,2
YPR115W,2
YBR182C,2
YNL283C,2
YPL049C,2
YER075C,2
YIL036W,2
YNR031C,2
YPR075C,2
YHR030C,2
YKL043W,2
YBL016W,2
YCR073C,2
YDR043C,2
YDR536W,2
YPL177C,2
YOL113W,2
YHR047C,2
YOR231W,2
YDR259C,2
YOL116W,2
YBR083W,2
YIL117C,2
YGR014W,2
YOR008C,2
YPR119W,1
YDR451C,1
YIL131C,1
YOR032C,1
YNL116W,1
YHR209W,1
YGR108W,1
YGR044C,1
YMR311C,1
YMR030W,1
YIL050W,1
YHR133C,1
YAL040C,1
YLR079W,1
YOR066W,1
YNL199C,1
YKR091W,1
YGL215W,1
YGR109C,1
YDL233W,1
YER167W,1
YDL056W,1
YER059W,1
YML027W,1
YJL187C,1
YOR083W,1
YNL307C,1
YNL289W,1
YGL134W,1
YLR131C,1
YPL006W,1
YKR077W,1
YNL156C,1
YDL127W,1
YCR065W,1
YPL256C,1
YPL031C,1
YDR146C,1
YHR071W,1
YHR115C,1
YNR009W,1
YMR036C,1
YNL068C,1
YMR199W,1
YDL179W,1
YPL014W,1
YOR344C,1
YLR210W,1
YPL219W,1
YBR133C,1
YJR158W,7
YDR216W,7
YKL048C,7
YDR345C,7
YDL245C,7
YGL115W,7
YGL179C,7
YFL011W,7
YOR380W,7
YGL237C,7
YLR096W,7
YHR092C,7
YDR477W,7
YDR277C,7
YHR096C,7
YOR047C,7
YPL150W,7
YGL208W,7
YHR146W,7
YMR011W,7
YDL138W,7
YNL234W,7
YDR342C,7
YGL035C,7
YBR214W,7
YDR122W,7
YDR422C,7
YGL209W,7
YJL214W,7
YHR094C,7
YBR239C,7
YKL109W,7
YHR135C,7
YNL173C,7
YMR280C,7
YOR358W,7
YBL021C,7
YPL133C,7
YJR090C,7
YGL056C,7
YER027C,7
YNL154C,7
YOR062C,7
YER129W,7
YLR407W,7
YDR343C,7
YJL089W,7
YDL194W,7
YKL038W,7
YCL048W,9
YGR229C,9
YMR237W,9
YGR143W,9
YAL053W,9
YIL123W,9
YOR386W,9
YBR023C,9
YGR189C,9
YOR242C,9
YER096W,9
YEL040W,9
YPL163C,9
YMR305C,9
YDL219W,9
YKR013W,9
YKL164C,9
YKR042W,9
YGL028C,9
YGR279C,9
YBR078W,9
YJL099W,9
YDR077W,9
YBL061C,9
YBR162C,9
YNL322C,9
YDR055W,9
YJL159W,9
YMR307W,9
YOR300W,9
YNL300W,9
YNL327W,9
YNR067C,9
YER124C,9
YMR215W,9
YLR390W-A,9
YLR042C,9
YJL158C,9
YHR142W,9
YKL068W-A,9
YOR264W,9
YKL096W,9
YKL163W,9
YPR159W,9
YOR299W,9
YOL030W,9
YOR104W,9
YLR343W,9
YLR286C,9
YGR221C,9
YGL188C-A,9
YPL221W,9
YNL192W,9
YDR371W,9
YNL066W,9
YLR330W,9
YLR307W,9
YMR238W,9
YKR027W,9
YPR054W,9
YOL132W,9
YDR522C,9
YDL049C,9
YKL046C,9
YLR308W,9
YHR143W,9
YHR155W,5
YDR326C,5
YKL121W,5
YDL034W,5
YER137C,5
YFL042C,5
YNL257C,5
YJL079C,5
YNL130C-A,5
YHR080C,5
YDR254W,8
YGR078C,8
YML050W,8
YGR273C,8
YBL029C-A,8
YIL152W,8
YJL179W,8
YGL086W,8
YLR254C,8
YOR058C,8
YKL025C,8
YGR276C,8
YPL018W,8
YGL094C,8
YLR200W,8
YGR188C,8
YMR285C,8
YJL030W,8
YLL049W,8
YBL063W,8
YJR053W,8
YEL003W,8
YML094W,8
YFR046C,8
YBR156C,8
YEL061C,8
YDR150W,8
YLR381W,8
YNL153C,8
YOR265W,8
YKL079W,8
YER007W,8
YGL216W,8
YMR299C,8
YNL148C,8
YPR046W,8
YPL241C,8
YMR294W,8
YOR349W,8
YJL013C,8
YPR141C,8
YMR138W,8
YML124C,8
YBR107C,8
YOR269W,8
YDR374W-A,8
YLR315W,8
YDR383C,8
YMR055C,8
YDR318W,8
YDR106W,8
YOR026W,8
YPL269W,8
YLR104W,8
YKR054C,8
YDR488C,8
YLR107W,8
YPL155C,8
YPL253C,8
YDR183W,8
YPL174C,8
YLR280C,8
YCL029C,8
YGR069W,11
YDL225W,11
YFL047W,11
YNL233W,11
YCL024W,11
YER114C,11
YPL161C,11
YDR379W,11
YBL039C-A,11
YGL214W,11
YDL135C,11
YDR218C,11
YNL180C,11
YKR055W,11
YBR260C,11
YOR127W,11
YNL090W,11
YDL240W,11
YCR002C,11
YPR122W,11
YER032W,11
YLR084C,11
YGR059W,11
YER014C-A,11
YNL293W,11
YCL014W,11
YGL015C,11
YOL112W,11
YGR238C,11
YDR309C,11
YDR360W,11
YNL078W,11
YBL085W,11
YBR238C,11
YMR181C,11
YER101C,11
YOR134W,11
YOR188W,11
YDR195W,11
YOR161C,11
YER155C,11
YLR425W,11
YMR124W,11
YJL201W,11
YHL018W,11
YOR179C,11
YIL140W,11
YHR061C,11
YLL007C,11
YLR422W,11
YGR041W,11
YNL298W,11
YGR152C,11
YFR016C,11
YBR148W,11
YMR232W,11
YER149C,11
YHR158C,11
YLR353W,11
YLR313C,11
YPL158C,11
YEL033W,11
YLR319C,11
YPL179W,11
YKL092C,11
YCR038C,11
YOR301W,11
YOL070C,11
YAR014C,11
YLR149C-A,11
YJR092W,11
YDR507C,11
YNL166C,11
YGR196C,11
YLL021W,11
YOR381W-A,12
YAL059C-A,12
YMR316W,12
YDL248W,12
YOR385W,12
YMR320W,12
YDL247W-A,12
YAL056C-A,12
YOR292C,4
YNL115C,4
YKL077W,4
YKR044W,4
YNL108C,4
YIL067C,4
YLR238W,6
YGL006W,6
YOR324C,6
YMR273C,6
YPL152W,6
YBL046W,6
YGR230W,6
YKL190W,6
YGR161C,6
YNL291C,6
YNL027W,6
YOR087W,6
YOR195W,6
YJL098W,6
YDR435C,6
YAL024C,6
YEL031W,6
YDL128W,6
YGR217W,6
YLR443W,6
YNL201C,6
YGL190C,6
YMR029C,6
YOR073W,6
YFR014C,6
YOR220W,6
YAL016W,6
YGR092W,6
YKR028W,6
YOL016C,6
YFR040W,6
YHR149C,6
YDR075W,6
YHR132W-A,6
YIL153W,6
YBR225W,6
YDR200C,6
YDR523C,6
YML057W,6
YNL157W,6
YDL188C,6
YNL127W,6
YLR444C,6
YGL197W,6
YDL134C,6
YBR187W,6
YDL047W,6
YOR014W,6
YHR102W,6
YMR052W,6
YML109W,6
YLR433C,6
YFR008W,6
YGL229C,6
YNR032W,6
YKL159C,6
YHR152W,6
YGL167C,6
YFL026W,10
YKL209C,10
YCR089W,10
YDR461W,10
YBR040W,10
YJR117W,10
YKL178C,10
YDL090C,10
YKL096W-A,10
YLR452C,10
YCR097W,10
YCR040W,10
YIL037C,10
YPL187W,10
YCL066W,10
YJR004C,10
YNL279W,10
YIL015W,10
YLR040C,10
YGL032C,10
YMR274C,10
YNR044W,10
YJL170C,10
YDR410C,10
YLR389C,10
YNL145W,10
YCL055W,10
YCR041W,10
YIL029C,10
YKL177W,10
YGL089C,10
YCL027W,10
YFL052W,10
YGR225W,3
YDR260C,3
YNL008C,3
YIR025W,3
YLR102C,3
YGL240W,3
YER064C,3
YOR339C,3
YPL267W,3
YMR119W,3
YNL159C,3
YDR463W,3
YHR006W,3
YFR036W,3
YHR184W,3
